,State Abbv,Year,F00020,F09787,F14642,F13214,F13220,F11984,F11396,F13191,F06795,F04820,F04821,F04904,F04905,F04906,F04907,F12016,F12017,F04916,F04917,F04918,F04919,F12034,F12035,F10498,F11318,F11319,F13176,F10505,F08921,F08922,F08923,F08924,F14045,F09545,F09566,F09567,F09568,F09571,F15297,F13906,F13907,F13908,F13909,F13910,F13911,F13914,F13915,F13920,F13921,F15549,F12558,F09781,F13226,F13321,F15474,F14482,F14587,F14206,F06712,F06713,F06714,F06715,F06716,F06717,F06718,F06719,F06720,F06721,F06722,F06723,F06724,F06725,F06726,F06727,F11640,F11641,F11642,F11643,F13483,N_BLACK,N_ASIAN,N_HISP,F13874,F09721,HPSA_WHOLE,HPSA_PART,RURAL,METRO,NONMETRO,OP_VISITS,CANCER_DEATHS,SHIP_COUNT,DOSAGE_UNIT,PCPV,OP_PC,IP_PC,PCT_MEN,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_OTHER,PCT_HISP,PCT_MEDICARE,ARF_CDR,POP_DENSITY,PCT_DUALS,PCT_25T34,PCT_35T44,PCT_45T54,PCT_55T64,PCT_65T74,PCT_75T84,PCT_85PLUS,PCT_VETS,NP_PC,MD_LT35_PC,MD_35T44_PC,MD_45T54_PC,MD_55T64_PC,MD_65T74_PC,MD_75PLUS_PC,SPEC_LT35_PC,SPEC_35T44_PC,SPEC_45T54_PC,SPEC_55T64_PC,SPEC_65T74_PC,SPEC_75PLUS_PC,DENTISTS_LT35_PC,DENTISTS_35T44_PC,DENTISTS_45T54_PC,DENTISTS_55T64_PC,DENTISTS_65PLUS_PC,MD_PC,SPEC_PC,PCT_25T44,PCT_45T64,PCT_65PLUS,EXP_EARLY,CANCER_CDR,NP_RX,PDMP_REQ_CHECK,State
361,SC,2007,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40410834758080744,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.27897095451127196,-0.0,-0.29254741619585806,-0.009826948375030458,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.01228169852072041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.05485971821084847,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.1720726223860191,0.0,-0.0,-0.0,0.0,0.0,-0.11434591523278469,0.06603551779520761,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.007936827861133929,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.028556890990062818,-0.0,0.0,-0.0,0.0,0.0,South Carolina
362,SC,2008,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.027694425501146917,-0.0,-0.0,-0.0,0.4077478292599622,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2214917273497962,0.0,-0.0,-0.0,-0.0,0.0,-0.13340184970507005,0.09199126959126505,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.09369447524148225,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0285864782031264,-0.0,0.0,-0.0,0.0,0.0,South Carolina
363,SC,2009,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12603984742905683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.022837616821710014,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10025543792845891,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.3926876387095572,0.0,-0.0,-0.0,-0.0,0.0,-0.0424635786534686,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038180786161615805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,South Carolina
364,SC,2010,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1298981390593057,0.0,0.0,-0.0,0.4134363581016214,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.300502422354694,0.0,-0.0,-0.0,0.0,0.1513075019143133,-0.0,0.1312432904827298,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.04031106214349707,0.0,0.0,0.0003270057379492721,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,South Carolina
365,SC,2011,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.4614783723052241,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.2388602999142591,0.0,-0.0,-0.0,-0.0,0.0,-0.17107305442569928,0.09351087095362748,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007497329590669229,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,South Carolina
366,SC,2012,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.062428678312557356,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.3120562857547458,-0.0,0.0,0.0,0.0,0.3962860658840256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0063738752063790365,0.0076820363897432764,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.12989284528303618,0.011041977957441478,-0.0,-0.0,0.0,0.0,-0.11134306422499402,0.052551300575148174,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,South Carolina
367,SC,2013,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.15703093837163248,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.47747001857240046,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.04886498767252449,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.07637795275162895,0.22236131885032012,0.0,-0.0,-0.0,0.0,0.03841590750440162,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.008589447441561357,0.01866892697855944,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,South Carolina
368,SC,2014,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.10668234095860057,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5884251052494209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.04742346646174256,-0.0,0.0,0.0,0.0,-0.0,0.0,0.013661343757899473,0.2585480171696686,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.013617954614571342,0.0,0.0,0.0,-0.0,-0.0,-0.042954017155746746,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,South Carolina
369,SD,2006,-0.0,0.0,0.0,0.0,0.0,0.0,0.5127604525682838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055878101081096705,0.0,0.1476743083914434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006698009427871039,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028087651820640307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.01573908567414381,0.0,0.0,0.0,-0.0,0.0,-0.0,0.16157522232263302,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0036074632478527587,0.0,0.018460596742925325,0.0,-0.0,0.0,0.0,0.0,0.04451079019048136,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00731666681630796,0.0,0.025314195911682585,0.0,0.0,0.016789074085359675,-0.0,-0.0,0.0,-0.0,0.0,0.0,South Dakota
370,SD,2007,-0.0,0.0,0.0,0.0,0.0,0.0,0.7486623339863497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005661221656353142,0.0,0.043795795563062435,0.0,0.03766417760493523,0.08306257027827198,0.0,0.0,0.035383907638564374,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0020607157214604026,-0.0,0.0,0.0,0.0,0.0,0.0,0.00432959776914236,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.03553028763108735,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.016055716362142057,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,South Dakota
371,SD,2008,-0.0,0.0,0.0,0.0,-0.0,0.0,0.6213668099949262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18430134827009714,-0.0,0.0,0.002977666992123655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14848524312728084,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.02535426138023627,0.0,0.0,-0.0,0.0,0.0,-0.002227688126951764,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.005553367117104093,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,South Dakota
372,SD,2009,-0.0,0.0,0.0,0.0,-0.0,0.0,0.523681650614729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859329263656942,-0.0,0.0,0.0,0.0,-0.0,0.12204701353503747,0.0,0.07103485228273587,0.0,0.0,0.12335475317017741,-0.0,-0.0,-0.0,-0.0,-0.013990721217023917,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.014483639582284626,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0019739968650069,0.018465444474992217,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,South Dakota
373,SD,2010,-0.0,-0.0,0.0,0.0,0.0,0.0,0.8459606996547894,0.0,0.0021038803164959937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001187229514017103,0.01060997554776704,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.007541535372960633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.05184167696529205,0.0,0.0,0.0,0.0,0.00220409291888469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.09149496004185961,0.0,-0.0,0.0,-0.0,0.0,0.0,South Dakota
374,SD,2011,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009588856486081427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934690140094327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1434691100176534,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21175411251038073,0.0,0.0,0.0,0.17374787426438312,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.018406139610925815,0.014911064210261844,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.056091540307732515,0.0,0.06096405457210004,0.00498904801702796,0.0,0.0,0.0,0.01864900424633288,0.0,0.0,0.0,0.09798491068697941,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.02083018857645747,0.07428595018457503,0.0,0.1255374003424468,-0.0,-0.0,0.0,-0.0,0.0,0.0,South Dakota
375,SD,2012,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15007830355449434,0.0,0.0,0.0,0.12367772912939716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004549914817973455,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.00538945541484775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26595754000618477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.03127028594943321,-0.0,0.0,0.0,0.1802369894792095,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.17961202621698796,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010324975491916844,0.0,0.0,0.009473200022933998,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.02583904572191349,0.0,0.0,0.14053017734045714,-0.0,-0.0,0.0,-0.0,0.0,0.0,South Dakota
376,SD,2013,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11802340073306165,0.0,0.0,0.0,0.0,0.0164458039998926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01556718664684676,0.0,0.0,0.0,0.21851952290942486,0.0003542369929065676,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052137334631667094,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08042169866983821,0.0,0.0,0.0,0.0,0.0,0.06447501335815561,0.0,0.0,0.0,0.0,0.0,0.026096644349882347,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.012555967452719743,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.34345099923772615,-0.0,0.0,0.02461269167112212,-0.0,-0.0,-0.0,-0.0,-0.009218732611418905,0.0,0.00020012115194835547,0.0,0.0,0.0,0.009035109802962694,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.02178551497551908,-0.0,-0.0,-0.0,-0.0,0.05076171592796864,0.0,0.0,0.044164892044997545,-0.0,-0.0,0.0,-0.0012010698183858694,0.0,0.0,South Dakota
377,SD,2014,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06390319298818878,0.0,0.0882733275596901,0.0,0.0,0.0,0.0,0.0,0.0,0.02094928390222909,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605012583699797,0.0,0.0,0.0,0.0,0.0,0.12609381864775715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0005158456779472426,-0.0,0.0,0.0,0.009970222833886029,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.040536708315025816,0.0,0.0,0.0,-0.0,0.0,0.13038220016139804,-0.0,0.0,0.026213189886873416,-0.0,-0.0,-0.0,-0.0,-0.02630725472786816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.08563854212652608,0.0,0.0,0.0,-0.0,-0.0020356614699169624,0.0,-0.0,0.0,0.0,South Dakota
378,TN,2006,-0.0,0.0,0.11606772699982568,0.0,0.05544651438555637,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05321631444904386,0.0,0.0,0.0,0.16665987294668594,0.0,-0.0,0.0,0.0,0.0,0.0646127942711705,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.02219602718377335,0.5018914665172541,-0.0,-0.01391371085353616,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.00598937588907944,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,Tennessee
379,TN,2007,-0.0,0.0,0.11167919844684637,0.0,0.06351531161032181,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0754707915563822,0.20011739614039847,-0.0,0.0,0.0,0.0,0.13781180918384017,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.05506986603762998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.35975881039611274,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.013890110154958129,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008059468100922994,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,Tennessee
